timestamp,body_temp,ambient_temp,humidity
2025-05-20 23:40:15.289453,38.18347177120046,22.836470595053424,43.7765331178299
2025-05-20 23:40:16.289453,38.29968813039624,23.300565277073144,42.88832283355179
2025-05-20 23:40:17.289453,38.366645773705514,23.478792294701446,46.23546980159346
2025-05-20 23:40:18.289453,38.24649065117519,23.552659566009115,43.53586856207507
2025-05-20 23:40:19.289453,38.242477941833556,23.293694467432076,45.23929604832185
2025-05-20 23:40:20.289453,38.32726006970909,22.770867684354585,44.59973247627128
2025-05-20 23:40:21.289453,38.33609836279913,23.22898031998193,45.81437320414642
2025-05-20 23:40:22.289453,38.199029881419335,23.764761314759888,43.694973554444765
2025-05-20 23:40:23.289453,38.25684981683964,23.864428413272858,44.0486126511271
2025-05-20 23:40:24.289453,38.15178946565793,23.06556851270438,42.84427098932896
2025-05-20 23:40:25.289453,38.25693560591399,23.355222512378432,45.91513487580502
2025-05-20 23:40:26.289453,38.03296386541408,23.91504863881296,44.24321231288706
2025-05-20 23:40:27.289453,38.312752317153965,24.087218464397807,44.58833987797346
2025-05-20 23:40:28.289453,38.300516625426205,23.380161491133535,44.62952803792139
2025-05-20 23:40:29.289453,38.100497371171414,23.333728389773803,46.11849991744015
2025-05-20 23:40:30.289453,38.17591718926156,23.57742442108713,43.96714567636129
2025-05-20 23:40:31.289453,38.29666515683311,23.411284689746374,44.075853843416034
2025-05-20 23:40:32.289453,38.32292227463662,23.48388010386679,47.24852693917773
2025-05-20 23:40:33.289453,38.304928695185374,23.726160393974936,43.68820967733769
2025-05-20 23:40:34.289453,38.258272306994904,22.831771253753008,46.65600782086468
2025-05-20 23:40:35.289453,38.2176871439008,23.576056458929546,47.33068438473506
2025-05-20 23:40:36.289453,38.189689268100494,23.337685040473865,44.03242526534175
2025-05-20 23:40:37.289453,38.277688665893,23.827380761060578,46.28693744433134
2025-05-20 23:40:38.289453,38.090310790826855,23.389475913994325,45.733166886938484
2025-05-20 23:40:39.289453,38.26972811414119,23.770904327835655,46.305154544724694
2025-05-20 23:40:40.289453,38.39877316066655,23.372583710396913,44.756792295587864
2025-05-20 23:40:41.289453,38.214498293060515,23.878277924910872,46.53628282116423
2025-05-20 23:40:42.289453,38.029545638237344,24.031404327340116,46.269084151332926
2025-05-20 23:40:43.289453,38.29895497257786,23.781146001581558,44.48222583656388
2025-05-20 23:40:44.289453,38.104103130835384,23.42103096809309,48.88416690341412
2025-05-20 23:40:45.289453,38.33039373070121,23.175821029172486,46.63982713837783
2025-05-20 23:40:46.289453,38.206185351863425,23.86871321026331,43.8332315143318
2025-05-20 23:40:47.289453,38.23044259400987,23.38161299165619,44.700193046516254
2025-05-20 23:40:48.289453,38.198597399372304,23.985561160201723,47.40523667527334
2025-05-20 23:40:49.289453,38.16733314349331,23.52369499678496,45.335115582809664
2025-05-20 23:40:50.289453,38.13748871291505,23.586706195078513,44.45908638597414
2025-05-20 23:40:51.289453,38.075854511331954,23.804470388711355,44.846898276027034
2025-05-20 23:40:52.289453,38.119854841976476,23.40663587738353,44.42735894359562
2025-05-20 23:40:53.289453,38.266010283895625,23.277540035944764,44.72524586283824
2025-05-20 23:40:54.289453,38.2407309896066,23.063065806146973,46.3206275719997
2025-05-20 23:40:55.289453,38.278999184840735,23.5990565723436,45.97311698006783
2025-05-20 23:40:56.289453,38.173885733409925,23.713365616922154,45.03087642001511
2025-05-20 23:40:57.289453,38.279713501787754,23.208900446462767,42.02317776846703
2025-05-20 23:40:58.289453,38.2075363952909,23.719430479602227,45.16935704831137
2025-05-20 23:40:59.289453,38.190708787421094,23.740794822600215,43.49406482280255
2025-05-20 23:41:00.289453,38.274366109817564,23.629880771136555,47.590602460530434
2025-05-20 23:41:01.289453,38.221771505759065,23.313348289502027,45.11757166240044
2025-05-20 23:41:02.289453,38.12632960271452,23.7194783243857,42.60644528671783
2025-05-20 23:41:03.289453,38.23357270706042,23.561573004989512,44.983352238125086
2025-05-20 23:41:04.289453,38.1666948047885,23.833564883106558,42.50218465909566
2025-05-20 23:41:05.289453,38.138194865266684,23.7593446643495,46.71929435875532
2025-05-20 23:41:06.289453,38.358339683297466,23.138456038795645,42.919607897945376
2025-05-20 23:41:07.289453,38.13442846675556,23.233811347176246,45.16059088223084
2025-05-20 23:41:08.289453,38.302539813780946,23.694170386239968,47.14995734511388
2025-05-20 23:41:09.289453,38.36376236558688,23.383628955854768,43.488190861912074
2025-05-20 23:41:10.289453,38.13320991930102,22.94446738130019,46.50782451026293
2025-05-20 23:41:11.289453,38.10368763498063,23.663451718893427,51.625098230995626
2025-05-20 23:41:12.289453,38.09430717308978,23.882996280874185,44.05067243661351
2025-05-20 23:41:13.289453,38.131460382233584,23.71530851571308,45.04970326349072
2025-05-20 23:41:14.289453,38.30765207863504,23.702378672488766,44.39443087407519
2025-05-20 23:41:15.289453,38.07432563770818,23.221108281955082,42.51883999554124
2025-05-20 23:41:16.289453,38.28903245414609,22.898446254727606,40.86180783811985
2025-05-20 23:41:17.289453,38.28558082289431,23.254989667605713,43.44631979408439
2025-05-20 23:41:18.289453,38.17912929582475,23.573607392574793,44.35455042377162
2025-05-20 23:41:19.289453,38.058980858669074,23.764129900623292,44.423380158445966
2025-05-20 23:41:20.289453,38.04910228405806,23.581191790860032,42.4052314193844
2025-05-20 23:41:21.289453,38.313311390518614,23.572463597027625,46.0325485029382
2025-05-20 23:41:22.289453,38.43538069566563,23.633700610915636,43.388154488693566
2025-05-20 23:41:23.289453,38.2856696625225,24.116032925358912,48.14282462198577
2025-05-20 23:41:24.289453,38.296143920507326,24.332110032842465,45.098819397915804
2025-05-20 23:41:25.289453,38.214655392715635,23.648569322634835,48.28635595623617
2025-05-20 23:41:26.289453,38.068138850570065,23.707565944817553,47.47467184966805
2025-05-20 23:41:27.289453,38.093869734366876,23.682103330275666,46.42835066319646
2025-05-20 23:41:28.289453,38.311440242888644,23.00901877229036,46.77593266392826
2025-05-20 23:41:29.289453,38.1638025829948,23.57890611156713,47.80530581151364
2025-05-20 23:41:30.289453,38.165176028851924,23.90800118408359,42.461174109028214
2025-05-20 23:41:31.289453,38.10121215483379,23.928971321400685,42.900989025600964
2025-05-20 23:41:32.289453,38.108291575983124,23.443779129455258,49.24024139923124
2025-05-20 23:41:33.289453,38.22392993905188,23.651151378413424,42.28298194319209
2025-05-20 23:41:34.289453,38.23173926420838,23.278858964428302,45.78623879741347
2025-05-20 23:41:35.289453,38.115469423107164,23.40731674584431,46.10583352579351
2025-05-20 23:41:36.289453,38.312966360018784,23.911682579378784,44.36326410073071
2025-05-20 23:41:37.289453,38.28934190159601,23.721925289735506,44.111651818810635
2025-05-20 23:41:38.289453,38.20280668260419,23.731304521722365,43.76645368264366
2025-05-20 23:41:39.289453,38.21378456944067,23.638541562006854,45.85872731085665
2025-05-20 23:41:40.289453,38.407132302035876,23.736311989755766,45.33232596100829
2025-05-20 23:41:41.289453,38.12658804040241,23.51226079952785,45.06408198295069
2025-05-20 23:41:42.289453,38.26791540356228,23.679016461605872,40.19425417553476
2025-05-20 23:41:43.289453,38.19531731133078,23.547488999759945,46.663715893293976
2025-05-20 23:41:44.289453,38.17155171700608,23.699849063615844,46.81003709909749
2025-05-20 23:41:45.289453,38.1200849756915,23.459015442609214,46.944820590060786
2025-05-20 23:41:46.289453,38.080935900147864,23.51100231992935,44.10879357756325
2025-05-20 23:41:47.289453,38.43490059304849,23.53881411012911,43.436544663153114
2025-05-20 23:41:48.289453,38.20133000410052,23.74096742378369,45.94778377465947
2025-05-20 23:41:49.289453,38.40093877794436,24.030952465931783,45.26700121081901
2025-05-20 23:41:50.289453,38.06258780325929,23.295061466138154,45.16553201456078
2025-05-20 23:41:51.289453,38.04880949829181,23.62726859551289,43.03024372451458
2025-05-20 23:41:52.289453,38.119876949658476,23.701406249416166,42.44989195457333
2025-05-20 23:41:53.289453,38.24279438262836,23.278710903759706,43.81542274118692
2025-05-20 23:41:54.289453,38.22765204606622,23.631010682636564,47.74581820730075
2025-05-20 23:41:55.289453,38.21279390268142,23.112169763720107,44.860359979559085
2025-05-20 23:41:56.289453,38.29847479764771,23.45156381185732,43.61532112961052
2025-05-20 23:41:57.289453,38.19712505523733,22.987452755337078,41.25686384619676
2025-05-20 23:41:58.289453,38.26908616468813,23.653758325909678,45.727653454844045
2025-05-20 23:41:59.289453,38.19450077176111,23.69413294701423,45.3582211071295
2025-05-20 23:42:00.289453,38.413850739694944,23.819570452438345,45.18812595198539
2025-05-20 23:42:01.289453,38.33555838946524,23.80987663037928,44.99663778022059
2025-05-20 23:42:02.289453,38.31077183399276,23.54984762892587,44.572503391234406
2025-05-20 23:42:03.289453,38.16934029566081,22.972202102226827,45.812769110407274
2025-05-20 23:42:04.289453,38.19268382148354,23.542309170049425,42.45583801588365
2025-05-20 23:42:05.289453,38.1899176788489,23.74868979890111,45.74736348022444
2025-05-20 23:42:06.289453,38.31678770390617,23.27042831658199,46.373666241853805
2025-05-20 23:42:07.289453,38.03719576251668,23.320949491895355,47.238498852949746
2025-05-20 23:42:08.289453,38.23890087784496,23.44240621231011,48.2703413575171
2025-05-20 23:42:09.289453,38.386536352459814,24.02946470969115,45.12383296443957
2025-05-20 23:42:10.289453,38.14537713003949,23.273779166065502,47.192150846417846
2025-05-20 23:42:11.289453,38.124466013708904,23.348471066609854,44.277278409659345
2025-05-20 23:42:12.289453,38.28522834997094,23.751072431003866,45.626024871593245
2025-05-20 23:42:13.289453,38.22050532430171,23.493478054622177,45.98129588164228
2025-05-20 23:42:14.289453,38.23330378573157,23.111148777278576,45.393477074450175
2025-05-20 23:42:15.289453,38.222067730121154,23.546045026502053,42.964092459346475
2025-05-20 23:42:16.289453,38.20786570345576,23.13469138001348,48.952922539378434
2025-05-20 23:42:17.289453,38.1879206351654,23.564418996171035,42.89112226554764
2025-05-20 23:42:18.289453,38.02010773668098,23.28150870244955,44.45140467407169
2025-05-20 23:42:19.289453,38.303794500775794,22.919609770307837,45.813811177726365
2025-05-20 23:42:20.289453,38.18282926814505,23.68498286304775,47.72317020599513
2025-05-20 23:42:21.289453,38.04556708469871,23.342283790773955,46.5897563437364
2025-05-20 23:42:22.289453,38.16241017242306,23.43086292023849,43.500728197209305
2025-05-20 23:42:23.289453,38.397080083451414,23.4483811062443,48.36564885139221
2025-05-20 23:42:24.289453,38.300486257706616,23.573335868974898,45.10659455907847
2025-05-20 23:42:25.289453,38.35653906841384,23.192343159036145,48.604018447104586
2025-05-20 23:42:26.289453,38.189513878392376,23.859642174894788,42.812483699733946
2025-05-20 23:42:27.289453,38.26246717949764,23.541084107053017,42.67532139778069
2025-05-20 23:42:28.289453,38.34864544519052,23.543581133443897,45.4168116537027
2025-05-20 23:42:29.289453,38.2320006101723,24.149305448592294,47.08479737829944
2025-05-20 23:42:30.289453,38.19353665191425,23.602800805705826,45.29084355863885
2025-05-20 23:42:31.289453,38.34711432965425,23.597021157743143,43.510449680218166
2025-05-20 23:42:32.289453,38.06443361863184,22.963987120254803,44.46434595858569
2025-05-20 23:42:33.289453,38.077259000380565,23.839967233085336,44.11943166922805
2025-05-20 23:42:34.289453,38.26452959671621,23.569926829413998,42.68969447777742
2025-05-20 23:42:35.289453,38.02035454596701,23.243643604078777,43.76034032966358
2025-05-20 23:42:36.289453,38.238257664712314,23.61701815459577,48.727558278219185
2025-05-20 23:42:37.289453,38.1823080106082,23.85644947272472,42.82707817580871
2025-05-20 23:42:38.289453,38.27736050074985,23.71132027417898,46.49062675176594
2025-05-20 23:42:39.289453,38.315949258480785,23.753318826131228,46.125542708019175
2025-05-20 23:42:40.289453,38.204826708596904,22.577592818544563,45.31626993563426
2025-05-20 23:42:41.289453,38.28372970961662,23.636832470876467,40.89317776970229
2025-05-20 23:42:42.289453,38.180629771648526,23.826757860164648,44.5027403103466
2025-05-20 23:42:43.289453,38.117218936909694,23.523038545371886,46.74945915954691
2025-05-20 23:42:44.289453,38.19465278565203,24.190417468994404,45.74131252488541
2025-05-20 23:42:45.289453,38.18297684105091,23.339577890029428,42.94968698906641
2025-05-20 23:42:46.289453,38.26677858021881,24.184670638879144,45.38661052423345
2025-05-20 23:42:47.289453,38.10596180850563,23.60807225447018,43.83636032461489
2025-05-20 23:42:48.289453,38.27711862403255,23.58910803607986,43.628072919655224
2025-05-20 23:42:49.289453,38.20002982193162,23.437003633792838,47.30764144026332
2025-05-20 23:42:50.289453,38.23097696360687,23.47228200156132,46.37068432809194
2025-05-20 23:42:51.289453,38.31477448706596,23.620351129209823,48.768055931080795
2025-05-20 23:42:52.289453,38.2347962692242,23.223733932573204,42.66341056250489
2025-05-20 23:42:53.289453,38.14558842886851,23.464167207134206,46.94221448778384
2025-05-20 23:42:54.289453,38.20742651965922,23.452301334987826,43.236324166414086
2025-05-20 23:42:55.289453,38.33508770051977,23.513782592896884,45.27079204402681
2025-05-20 23:42:56.289453,38.23674185911194,23.754950279530522,46.119198506426486
2025-05-20 23:42:57.289453,38.202240692498485,24.152960242017198,41.21143639473871
2025-05-20 23:42:58.289453,38.19562408240676,23.36495627562043,44.486823755465494
2025-05-20 23:42:59.289453,38.08436430916163,23.017013513197764,45.97459922701475
2025-05-20 23:43:00.289453,38.269040829941176,23.26830610362813,45.514116860709066
2025-05-20 23:43:01.289453,38.18031195058314,23.423540962715286,47.78711776355866
2025-05-20 23:43:02.289453,38.14570830322324,23.775711521866324,41.88929426025845
2025-05-20 23:43:03.289453,38.20879716224902,23.131225297085,41.564153207766026
2025-05-20 23:43:04.289453,38.08540343185779,23.624161857512558,42.343168703032305
2025-05-20 23:43:05.289453,38.171910733421264,23.06965302863755,46.42140674934401
2025-05-20 23:43:06.289453,38.32838736946824,23.534402950166157,45.314666533488825
2025-05-20 23:43:07.289453,38.299224413721966,23.65541225121212,42.70707302938692
2025-05-20 23:43:08.289453,38.2713070666438,23.755634977641787,43.948489918942514
2025-05-20 23:43:09.289453,38.44777061943992,23.59915031198132,42.67352020424916
2025-05-20 23:43:10.289453,38.24413382153658,23.905509512616543,42.88962874732266
2025-05-20 23:43:11.289453,38.23078956735976,23.469720311303774,49.83662292775236
2025-05-20 23:43:12.289453,38.16744867867602,23.246792819772725,42.9257530583601
2025-05-20 23:43:13.289453,38.38406379062511,23.46183784398027,46.87763940374282
2025-05-20 23:43:14.289453,38.047831377757205,23.87679442291726,43.40736532560221
2025-05-20 23:43:15.289453,38.16128307665645,22.928681099384633,44.14532482121486
2025-05-20 23:43:16.289453,38.08134007353629,23.42165596440818,43.87564846751459
2025-05-20 23:43:17.289453,38.168913830274064,23.543234071363464,44.98731395202615
2025-05-20 23:43:18.289453,38.03488353608745,23.7292229273772,43.9195885794601
2025-05-20 23:43:19.289453,37.99237361230532,23.5516134094876,45.90914274582202
2025-05-20 23:43:20.289453,38.34529266552256,24.092522506087352,44.71302893203103
2025-05-20 23:43:21.289453,38.260291529338986,22.687766285383187,42.09872179381855
2025-05-20 23:43:22.289453,38.23442567276497,23.432505334244244,46.495730204369806
2025-05-20 23:43:23.289453,38.196111200243394,23.60235035161573,48.26790510688822
2025-05-20 23:43:24.289453,38.313821789962276,23.955258739254802,44.23556903955096
2025-05-20 23:43:25.289453,38.328154545109264,22.822035603050306,43.58305909619052
2025-05-20 23:43:26.289453,38.24357055240495,23.665249238820643,43.73181449569603
2025-05-20 23:43:27.289453,38.10905141547088,23.338430704401695,46.044252479951446
2025-05-20 23:43:28.289453,38.42510623424522,23.471259878471205,46.776086747542244
2025-05-20 23:43:29.289453,38.284020908188744,23.699034453528395,41.763686841353376
