timestamp,body_temp,ambient_temp,humidity,anomaly_score,is_anomaly
2025-05-20 23:40:15.289453,38.18347177120046,22.836470595053424,43.7765331178299,0.041664948586084605,1
2025-05-20 23:40:16.289453,38.29968813039624,23.300565277073144,42.88832283355179,0.12137891902715964,1
2025-05-20 23:40:17.289453,38.36664577370552,23.47879229470145,46.23546980159346,0.11753227138944633,1
2025-05-20 23:40:18.289453,38.24649065117519,23.552659566009115,43.53586856207507,0.16985531361910028,1
2025-05-20 23:40:19.289453,38.24247794183356,23.29369446743208,45.23929604832185,0.16324929992895715,1
2025-05-20 23:40:20.289453,38.32726006970909,22.770867684354585,44.59973247627128,-0.01990793408073177,-1
2025-05-20 23:40:21.289453,38.33609836279913,23.22898031998193,45.81437320414642,0.10695117254162362,1
2025-05-20 23:40:22.289453,38.199029881419335,23.764761314759888,43.694973554444765,0.1527111526882996,1
2025-05-20 23:40:23.289453,38.25684981683964,23.864428413272854,44.0486126511271,0.1350733302598941,1
2025-05-20 23:40:24.289453,38.15178946565793,23.06556851270438,42.84427098932896,0.08296666871203745,1
2025-05-20 23:40:25.289453,38.25693560591399,23.355222512378432,45.91513487580502,0.15822327501073796,1
2025-05-20 23:40:26.289453,38.03296386541408,23.91504863881296,44.24321231288706,0.07485283571780155,1
2025-05-20 23:40:27.289453,38.312752317153965,24.087218464397807,44.58833987797346,0.047930575255676566,1
2025-05-20 23:40:28.289453,38.300516625426205,23.38016149113353,44.62952803792139,0.14868575511679816,1
2025-05-20 23:40:29.289453,38.10049737117141,23.333728389773803,46.11849991744015,0.13948961376192626,1
2025-05-20 23:40:30.289453,38.17591718926156,23.57742442108713,43.96714567636129,0.17827811437955515,1
2025-05-20 23:40:31.289453,38.29666515683311,23.41128468974637,44.075853843416034,0.14685609724292276,1
2025-05-20 23:40:32.289453,38.32292227463662,23.48388010386679,47.24852693917773,0.10446893795507983,1
2025-05-20 23:40:33.289453,38.304928695185374,23.726160393974936,43.68820967733769,0.1262164691092691,1
2025-05-20 23:40:34.289453,38.2582723069949,22.831771253753008,46.65600782086468,0.028084459731054667,1
2025-05-20 23:40:35.289453,38.2176871439008,23.576056458929543,47.33068438473506,0.13289625324579202,1
2025-05-20 23:40:36.289453,38.189689268100494,23.337685040473865,44.03242526534175,0.1680019857313923,1
2025-05-20 23:40:37.289453,38.277688665893,23.827380761060574,46.28693744433134,0.11617475075106826,1
2025-05-20 23:40:38.289453,38.090310790826855,23.389475913994325,45.73316688693848,0.14583726191794494,1
2025-05-20 23:40:39.289453,38.26972811414119,23.77090432783565,46.30515454472469,0.13289925659002838,1
2025-05-20 23:40:40.289453,38.39877316066655,23.372583710396917,44.75679229558786,0.0884028034668295,1
2025-05-20 23:40:41.289453,38.21449829306052,23.878277924910872,46.53628282116423,0.11753546771194812,1
2025-05-20 23:40:42.289453,38.029545638237344,24.03140432734012,46.269084151332926,0.02798821218019043,1
2025-05-20 23:40:43.289453,38.29895497257786,23.78114600158156,44.48222583656388,0.13666566215398557,1
2025-05-20 23:40:44.289453,38.10410313083538,23.42103096809309,48.88416690341412,0.059480962699598516,1
2025-05-20 23:40:45.289453,38.33039373070121,23.17582102917249,46.63982713837783,0.08357354337564277,1
2025-05-20 23:40:46.289453,38.20618535186343,23.86871321026331,43.8332315143318,0.12986667790910383,1
2025-05-20 23:40:47.289453,38.23044259400987,23.38161299165619,44.700193046516254,0.17036391923591493,1
2025-05-20 23:40:48.289453,38.198597399372304,23.985561160201723,47.40523667527334,0.07670495352937495,1
2025-05-20 23:40:49.289453,38.16733314349331,23.52369499678496,45.335115582809664,0.16824640641864563,1
2025-05-20 23:40:50.289453,38.13748871291505,23.586706195078516,44.45908638597414,0.1651735769636712,1
2025-05-20 23:40:51.289453,38.075854511331954,23.804470388711355,44.84689827602704,0.12352477905811027,1
2025-05-20 23:40:52.289453,38.11985484197648,23.40663587738353,44.42735894359562,0.15749957128606945,1
2025-05-20 23:40:53.289453,38.266010283895625,23.277540035944764,44.72524586283824,0.14890515705266355,1
2025-05-20 23:40:54.289453,38.2407309896066,23.063065806146973,46.3206275719997,0.1025886100965846,1
2025-05-20 23:40:55.289453,38.278999184840735,23.5990565723436,45.97311698006783,0.14889645260356116,1
2025-05-20 23:40:56.289453,38.173885733409925,23.713365616922157,45.03087642001511,0.16313262891547475,1
2025-05-20 23:40:57.289453,38.27971350178776,23.208900446462767,42.02317776846703,0.083042559685167,1
2025-05-20 23:40:58.289453,38.2075363952909,23.719430479602227,45.16935704831137,0.15957478641049394,1
2025-05-20 23:40:59.289453,38.19070878742109,23.74079482260021,43.49406482280255,0.15621943586126863,1
2025-05-20 23:41:00.289453,38.27436610981757,23.629880771136555,47.590602460530434,0.11467962013700134,1
2025-05-20 23:41:01.289453,38.221771505759065,23.313348289502027,45.11757166240044,0.16467577823417867,1
2025-05-20 23:41:02.289453,38.12632960271452,23.7194783243857,42.60644528671783,0.12534545413063375,1
2025-05-20 23:41:03.289453,38.23357270706042,23.561573004989512,44.983352238125086,0.1781564893927765,1
2025-05-20 23:41:04.289453,38.1666948047885,23.83356488310656,42.50218465909566,0.11013720789474124,1
2025-05-20 23:41:05.289453,38.13819486526669,23.7593446643495,46.71929435875532,0.12885533397349969,1
2025-05-20 23:41:06.289453,38.358339683297466,23.138456038795645,42.919607897945376,0.05025437840863589,1
2025-05-20 23:41:07.289453,38.13442846675556,23.23381134717625,45.16059088223084,0.14458529405090503,1
2025-05-20 23:41:08.289453,38.30253981378095,23.694170386239968,47.14995734511388,0.09952450514902428,1
2025-05-20 23:41:09.289453,38.36376236558688,23.383628955854768,43.48819086191208,0.10669978585033424,1
2025-05-20 23:41:10.289453,38.13320991930102,22.94446738130019,46.50782451026293,0.04516714861144999,1
2025-05-20 23:41:11.289453,38.10368763498063,23.663451718893427,51.625098230995626,-0.015251889193877655,-1
2025-05-20 23:41:12.289453,38.09430717308978,23.882996280874185,44.05067243661351,0.12006845727801035,1
2025-05-20 23:41:13.289453,38.131460382233584,23.71530851571308,45.04970326349072,0.15814219400870977,1
2025-05-20 23:41:14.289453,38.30765207863504,23.702378672488766,44.39443087407519,0.13964601294304868,1
2025-05-20 23:41:15.289453,38.07432563770818,23.22110828195508,42.51883999554124,0.08708247660217555,1
2025-05-20 23:41:16.289453,38.28903245414609,22.89844625472761,40.86180783811985,-0.02959947334693025,-1
2025-05-20 23:41:17.289453,38.28558082289431,23.254989667605717,43.44631979408439,0.13396762605450507,1
2025-05-20 23:41:18.289453,38.17912929582475,23.573607392574797,44.35455042377162,0.1736259591354658,1
2025-05-20 23:41:19.289453,38.058980858669074,23.76412990062329,44.423380158445966,0.12444086414603173,1
2025-05-20 23:41:20.289453,38.04910228405806,23.581191790860032,42.4052314193844,0.09794173727878241,1
2025-05-20 23:41:21.289453,38.31331139051861,23.572463597027625,46.0325485029382,0.14457920299852972,1
2025-05-20 23:41:22.289453,38.43538069566563,23.63370061091564,43.388154488693566,0.039624733460614237,1
2025-05-20 23:41:23.289453,38.2856696625225,24.116032925358912,48.14282462198577,-0.010143402794575818,-1
2025-05-20 23:41:24.289453,38.296143920507326,24.332110032842465,45.09881939791581,-0.022191668067796932,-1
2025-05-20 23:41:25.289453,38.21465539271564,23.648569322634835,48.28635595623617,0.09845038956538382,1
2025-05-20 23:41:26.289453,38.06813885057007,23.707565944817556,47.47467184966805,0.09289797275822659,1
2025-05-20 23:41:27.289453,38.09386973436688,23.682103330275663,46.42835066319646,0.1361334122847188,1
2025-05-20 23:41:28.289453,38.31144024288864,23.00901877229036,46.77593266392826,0.05935664200854318,1
2025-05-20 23:41:29.289453,38.1638025829948,23.57890611156713,47.80530581151364,0.12020515949659744,1
2025-05-20 23:41:30.289453,38.16517602885192,23.90800118408359,42.46117410902821,0.09789110920736027,1
2025-05-20 23:41:31.289453,38.10121215483379,23.928971321400685,42.90098902560096,0.0869860886658903,1
2025-05-20 23:41:32.289453,38.10829157598312,23.443779129455255,49.24024139923124,0.053093047676875615,1
2025-05-20 23:41:33.289453,38.22392993905188,23.651151378413424,42.28298194319209,0.1353490595172211,1
2025-05-20 23:41:34.289453,38.23173926420838,23.278858964428306,45.78623879741347,0.1563474800603007,1
2025-05-20 23:41:35.289453,38.115469423107164,23.40731674584431,46.10583352579351,0.14038303741218394,1
2025-05-20 23:41:36.289453,38.312966360018784,23.911682579378784,44.36326410073071,0.11228709446732738,1
2025-05-20 23:41:37.289453,38.28934190159601,23.721925289735506,44.11165181881064,0.1369146800460359,1
2025-05-20 23:41:38.289453,38.20280668260419,23.731304521722365,43.76645368264366,0.15112745892764928,1
2025-05-20 23:41:39.289453,38.21378456944067,23.638541562006854,45.85872731085665,0.1648876719752932,1
2025-05-20 23:41:40.289453,38.40713230203588,23.73631198975577,45.33232596100829,0.0814562274012588,1
2025-05-20 23:41:41.289453,38.12658804040241,23.51226079952785,45.06408198295069,0.167612971885023,1
2025-05-20 23:41:42.289453,38.26791540356228,23.679016461605872,40.19425417553476,0.03036596926953694,1
2025-05-20 23:41:43.289453,38.19531731133078,23.547488999759945,46.663715893293976,0.15540397950905582,1
2025-05-20 23:41:44.289453,38.17155171700608,23.699849063615844,46.81003709909749,0.13379032700796084,1
2025-05-20 23:41:45.289453,38.1200849756915,23.45901544260921,46.94482059006079,0.1331775237274006,1
2025-05-20 23:41:46.289453,38.08093590014786,23.51100231992935,44.10879357756325,0.14322443099168503,1
2025-05-20 23:41:47.289453,38.43490059304849,23.53881411012911,43.43654466315312,0.04614215763295071,1
2025-05-20 23:41:48.289453,38.20133000410052,23.74096742378369,45.94778377465947,0.15378179382794704,1
2025-05-20 23:41:49.289453,38.40093877794436,24.030952465931783,45.26700121081901,0.03402743342655812,1
2025-05-20 23:41:50.289453,38.06258780325929,23.295061466138154,45.16553201456078,0.13054523078886343,1
